life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,thinness_1-19_years,schooling,status_Developing
79.8,75.0,0,12.66,9528.230574,86.83333333333334,57,57.4,0,93.0,8.64,93.0,0.1,0.3,17.9,0
79.5,75.0,0,13.59,9797.552661,86.83333333333334,64,56.6,0,92.0,7.57,92.0,0.1,0.3,17.6,0
79.0,78.0,0,13.44,9126.931178,86.83333333333334,87,55.8,0,91.0,7.22,91.0,0.1,0.3,17.6,0
78.7,78.0,0,13.31,973.681333,86.83333333333334,95,55.1,0,9.0,7.27,9.0,0.1,0.3,17.5,0
78.3,82.0,0,13.32,8040.220444,86.83333333333336,334,54.4,0,89.0,7.34,89.0,0.1,0.3,17.1,0
78.0,82.0,0,13.24,675.2134725,86.83333333333336,584,53.6,0,86.0,7.5,86.0,0.1,0.3,16.8,0
77.4,88.0,0,14.17,5092.383814,86.83333333333334,243,52.9,0,83.0,6.85,83.0,0.1,0.3,16.5,0
77.0,89.0,0,14.27,4264.579203,86.83333333333334,241,52.2,0,84.0,6.6,84.0,0.1,0.3,16.4,0
76.4,94.0,0,14.07,3794.5814630000004,86.83333333333333,0,51.5,0,86.0,6.3,86.0,0.1,0.3,16.2,0
82.5,58.0,0,2.497333333333334,0.0,96.0,80,64.9,1,95.0,7.4786666666666655,95.0,0.1,1.2,16.0,0
82.2,6.0,1,2.62,4348.33531,97.0,6,64.6,1,95.0,7.81,95.0,0.1,1.2,16.0,0
82.1,61.0,1,2.69,4279.895512,97.0,50,64.2,1,96.0,7.89,96.0,0.1,1.2,15.9,0
81.8,6.0,1,2.78,3830.1845869999997,97.0,211,63.8,1,94.0,7.73,94.0,0.1,1.2,15.9,0
81.8,61.0,1,2.67,3793.1616240000003,98.0,70,63.4,1,94.0,7.39,94.0,0.1,1.2,15.8,0
81.7,61.0,1,2.63,409.4109292,97.0,23,63.0,1,95.0,7.36,95.0,0.1,1.2,15.7,0
81.5,63.0,1,2.55,508.6645438,98.0,5,62.6,1,96.0,7.46,96.0,0.1,1.2,15.6,0
81.0,65.0,1,2.47,471.5533294,99.0,931,62.1,1,94.0,7.33,94.0,0.1,1.1,15.8,0
84.0,68.0,1,2.33,4.3451016,99.0,539,61.6,1,95.0,7.37,95.0,0.1,1.1,15.7,0
84.0,68.0,1,2.23,33.58620657,96.0,9,61.1,1,94.0,7.38,95.0,0.1,1.1,15.7,0
80.0,71.0,1,2.41,250.93433169999997,96.0,2,6.6,1,95.0,7.44,93.0,0.1,1.1,15.8,0
81.0,69.0,1,2.23,1895.3427920000001,99.0,116,6.1,1,95.0,7.35,95.0,0.1,1.1,15.9,0
79.7,71.0,1,2.32,1731.755747,98.0,124,59.6,1,93.0,7.44,93.0,0.1,1.1,16.0,0
79.3,74.0,1,2.47,1701.195787,98.0,2,59.2,1,91.0,7.49,9.0,0.1,1.1,15.3,0
79.3,74.0,1,2.53,22.27332618,96.0,19,58.7,1,93.0,7.61,92.0,0.1,1.1,15.1,0
78.9,76.0,1,2.53,199.9341033,98.0,36,58.3,1,93.0,7.13,93.0,0.1,1.1,15.2,0
82.7,56.0,1,8.266666666666667,0.0,93.0,159,63.6,2,93.0,8.777333333333333,93.0,0.1,0.6,16.3,0
82.5,57.0,2,7.56,4831.6447960000005,95.0,0,63.1,2,95.0,9.25,95.0,0.1,0.6,16.3,0
82.3,58.0,2,7.35,483.1916844,96.0,0,62.6,2,96.0,9.22,96.0,0.1,0.5,16.5,0
82.0,6.0,2,7.49,4793.904924,96.0,376,62.1,2,96.0,9.28,97.0,0.1,0.5,16.6,0
82.0,6.0,2,6.98,5439.691769,96.0,5189,61.5,2,96.0,9.27,96.0,0.1,0.5,16.4,0
81.8,6.0,2,6.95,5219.668802,96.0,372,61.0,2,96.0,9.42,96.0,0.1,0.5,16.4,0
81.6,61.0,2,7.25,5243.316638,96.0,351,6.5,2,96.0,9.41,96.0,0.1,0.5,16.3,0
81.5,61.0,2,7.96,66.37840495,96.0,1617,59.9,2,96.0,8.89,96.0,0.1,0.5,16.3,0
81.3,63.0,2,8.37,5228.821581,97.0,321,59.4,2,97.0,8.48,97.0,0.1,0.5,16.1,0
81.2,65.0,2,8.44,473.19154510000004,96.0,439,58.8,2,97.0,8.82,96.0,0.1,0.5,16.0,0
88.0,66.0,2,8.65,4506.2559630000005,96.0,135,58.2,2,97.0,8.71,95.0,0.1,0.5,15.8,0
89.0,66.0,2,8.98,4270.914882,96.0,599,57.6,3,97.0,8.49,94.0,0.1,0.5,15.6,0
79.9,72.0,2,9.3,3519.258515,95.0,10982,57.0,3,97.0,8.17,96.0,0.1,0.5,15.4,0
80.0,72.0,2,9.25,2883.334911,95.0,9385,56.4,3,96.0,8.23,93.0,0.1,0.5,15.2,0
79.8,75.0,2,9.69,3.1222302,95.0,0,55.7,3,96.0,8.11,93.0,0.1,0.5,14.9,0
79.4,77.0,3,9.78,31.50582204,94.0,1457,55.0,3,97.0,7.91,87.0,0.1,0.5,14.8,0
83.7,55.0,2,7.040666666666667,0.0,83.51669719169713,35,29.0,3,99.0,6.472666666666666,96.0,0.1,2.1,15.3,0
83.5,57.0,2,0.01,88.83362243,83.51669719169713,462,28.6,3,99.0,1.23,96.0,0.1,2.0,15.3,0
83.5,56.0,2,7.55,94.43428615,83.51669719169713,229,28.2,3,99.0,1.25,96.0,0.1,2.0,15.3,0
83.3,58.0,2,7.39,121.5869163,83.51669719169713,228,27.8,3,99.0,1.17,97.0,0.1,1.9,15.3,0
82.5,64.0,3,7.39,9498.729062,83.51669719169713,434,27.4,4,96.0,1.7,97.0,0.1,1.9,15.1,0
83.0,62.0,3,6.9,863.0061491,83.51669719169713,450,26.9,4,98.0,9.58,97.0,0.1,1.9,15.1,0
83.0,64.0,3,7.09,899.1785285,83.51669719169713,741,26.4,4,99.0,9.51,97.0,0.1,1.8,15.0,0
82.7,66.0,3,7.11,7313.175418000001,83.51669719169713,11015,25.9,4,98.0,8.6,98.0,0.1,1.8,15.0,0
82.6,67.0,3,7.29,6599.995239,83.51669719169713,0,25.4,4,97.0,8.25,98.0,0.1,1.8,15.0,0
82.4,68.0,3,7.49,6502.136974,83.51669719169713,520,24.9,4,95.0,8.19,98.0,0.1,1.7,14.9,0
82.0,69.0,3,7.99,6799.664423,83.51669719169713,0,24.4,4,95.0,8.18,98.0,0.1,1.7,14.9,0
82.1,68.0,3,7.7,6746.281298999999,83.51669719169713,8752,23.8,4,97.0,8.3,99.0,0.1,1.7,14.8,0
81.9,7.0,3,7.83,578.7254272999999,83.51669719169713,8286,23.4,5,97.0,8.0,97.0,0.1,1.7,14.8,0
81.8,7.0,3,7.87,5250.249188000001,83.51669719169713,33812,22.9,5,89.0,7.85,96.0,0.1,1.7,14.7,0
81.5,72.0,4,8.03,5486.5120799999995,83.51669719169713,22552,22.5,5,81.0,7.75,95.0,0.1,1.7,14.6,0
81.1,74.0,4,7.97,5926.296654,83.51669719169713,22497,22.2,5,98.0,7.53,85.0,0.1,1.6,14.5,0
74.6,153.0,0,8.864,0.0,94.0,0,61.2,0,95.0,6.331333333333334,95.0,0.1,2.2,16.0,0
74.4,156.0,0,0.01,1542.635979,92.0,36,6.7,0,92.0,5.88,92.0,0.1,2.2,16.0,0
74.1,161.0,0,10.37,150.3116884,94.0,0,6.2,0,94.0,5.67,94.0,0.1,2.2,15.4,0
73.8,163.0,0,10.21,1356.022164,9.0,3,59.8,0,91.0,5.91,91.0,0.1,2.2,15.5,0
73.6,169.0,0,10.14,24.70841046,89.0,1,59.4,0,92.0,6.1,92.0,0.1,2.2,15.8,0
72.8,18.0,0,9.8,1109.969508,91.0,0,58.9,0,92.0,6.55,92.0,0.1,2.2,16.0,0
72.6,184.0,0,9.85,1137.6237,92.0,0,58.5,0,94.0,6.84,94.0,0.1,2.3,16.4,0
71.9,199.0,0,11.84,253.4022338,93.0,3,58.1,0,94.0,6.63,94.0,0.1,2.3,16.3,0
78.0,221.0,0,12.12,170.9884138,91.0,0,57.7,0,94.0,7.1,94.0,0.1,2.4,16.2,0
75.0,229.0,0,10.4,1099.2488369999999,94.0,7,57.4,0,96.0,6.8,96.0,0.1,2.4,16.2,0
76.0,216.0,0,9.92,86.9255399,99.0,2,57.0,0,99.0,6.37,99.0,0.1,2.5,15.9,0
71.0,26.0,0,8.81,80.0328375,98.0,0,56.6,0,99.0,6.51,99.0,0.1,2.5,15.5,0
78.0,29.0,0,8.24,478.06449110000005,98.0,0,56.3,0,98.0,6.15,98.0,0.1,2.6,15.2,0
73.0,219.0,0,7.44,376.4570185,98.0,0,56.0,0,98.0,6.29,97.0,0.1,2.7,14.8,0
69.9,228.0,0,6.68,332.2751709,96.0,1,55.7,0,97.0,6.17,97.0,0.1,2.8,14.2,0
71.0,218.0,0,7.13,291.01707650000003,95.0,0,55.4,0,96.0,6.0,96.0,0.1,2.8,13.7,0
73.6,165.0,0,12.632666666666667,0.0,94.0,50,62.4,0,93.0,6.5473333333333334,93.0,0.1,2.6,16.5,0
73.4,169.0,0,15.19,2211.744178,94.0,11,61.9,0,93.0,6.55,93.0,0.1,2.6,16.5,0
73.0,178.0,0,15.04,1968.8168170000001,93.0,35,61.4,0,93.0,6.59,93.0,0.1,2.7,16.4,0
73.0,176.0,0,15.14,1807.071336,93.0,0,6.9,0,93.0,6.67,93.0,0.1,2.7,16.5,0
72.8,18.0,0,12.66,1758.8227570000001,95.0,7,6.5,0,92.0,6.86,92.0,0.1,2.7,16.7,0
72.4,188.0,0,12.9,1423.8023859999998,94.0,2,6.0,0,95.0,7.9,95.0,0.1,2.8,16.8,0
72.2,192.0,0,12.4,1446.529217,95.0,0,59.7,0,98.0,7.53,98.0,0.1,2.8,16.6,0
71.1,224.0,0,13.3,1888.1499039999999,96.0,1,59.3,0,96.0,6.61,96.0,0.1,2.9,16.5,0
72.0,24.0,0,13.4,1581.5119140000002,96.0,0,59.0,0,95.0,6.22,95.0,0.1,2.9,16.4,0
76.0,229.0,0,12.7,116.50496100000001,95.0,1,58.7,0,94.0,6.2,94.0,0.1,3.0,16.4,0
78.0,222.0,0,12.3,913.6995289999999,95.0,1,58.4,0,93.0,5.83,94.0,0.1,3.0,16.2,0
71.6,24.0,0,12.1,76.36187737,94.0,1,58.1,0,9.0,5.67,94.0,0.1,3.1,16.3,0
71.6,22.0,0,11.29,80.99710054,95.0,1,57.8,0,91.0,6.46,94.0,0.1,3.2,15.8,0
71.4,22.0,0,11.0,561.9168642000001,94.0,103,57.5,0,97.0,6.4,95.0,0.1,3.3,15.3,0
71.2,21.0,0,10.2,42.87208671,95.0,7,57.2,0,97.0,6.26,95.0,0.1,3.3,14.7,0
71.6,2.0,0,9.87,373.26055319999995,98.0,19,56.9,0,92.0,6.46,94.0,0.1,3.4,14.0,0
82.0,63.0,0,11.921999999999999,0.0,94.0,0,61.3,0,99.0,7.5473333333333334,99.0,0.1,1.0,13.9,0
81.7,65.0,0,11.12,16255.16198,94.0,0,6.9,0,99.0,6.94,99.0,0.1,1.0,13.9,0
81.4,68.0,0,11.02,15515.752340000001,94.0,0,6.5,0,99.0,7.1,99.0,0.1,0.9,13.9,0
81.1,7.0,0,11.34,2284.58215,94.0,2,6.1,0,99.0,7.18,99.0,0.1,0.9,13.9,0
88.0,72.0,0,11.5,17028.527980000003,95.0,6,59.6,0,96.0,7.34,99.0,0.1,0.9,13.9,0
86.0,73.0,0,11.36,2267.2521920000004,94.0,0,59.2,0,96.0,7.68,99.0,0.1,0.9,13.7,0
83.0,76.0,0,11.42,2052.3930760000003,95.0,0,58.8,0,96.0,8.11,99.0,0.1,0.9,13.5,0
80.0,8.0,0,11.53,18961.3486,94.0,1,58.4,0,96.0,7.34,99.0,0.1,0.9,13.5,0
79.7,82.0,0,11.75,267.051312,87.0,0,57.9,0,96.0,6.8,99.0,0.1,0.9,13.5,0
79.4,85.0,0,11.98,15345.4907,95.0,8,57.5,0,99.0,7.75,99.0,0.1,0.9,13.5,0
78.8,9.0,0,11.84,1346.246697,95.0,0,57.0,0,99.0,7.95,99.0,0.1,1.0,13.5,0
78.7,92.0,0,12.42,12372.051879999999,94.0,0,56.4,0,99.0,8.2,99.0,0.1,1.0,13.5,0
78.6,92.0,0,12.61,10111.38928,95.0,1,55.8,0,99.0,7.67,98.0,0.1,1.0,13.6,0
78.3,95.0,0,12.91,910.5062777999999,95.0,0,55.2,0,99.0,8.27,99.0,0.1,1.0,13.5,0
78.0,96.0,0,12.89,7877.33656,86.0,0,54.6,0,99.0,7.4,99.0,0.1,1.0,13.4,0
77.8,98.0,0,13.14,8246.130437,77.0,0,54.0,0,99.0,7.48,99.0,0.1,1.0,13.5,0
81.7,54.0,0,7.130000000000001,0.0,95.0,2,69.6,0,97.0,8.596666666666666,97.0,0.1,0.8,14.6,0
81.4,55.0,0,8.49,409.6000248,9.0,0,69.2,0,99.0,9.75,99.0,0.1,0.8,14.3,0
81.1,57.0,0,8.58,374.29472830000003,94.0,0,68.8,0,99.0,9.89,99.0,0.1,0.8,14.2,0
81.0,58.0,0,7.67,343.123395,93.0,0,68.4,0,99.0,9.95,99.0,0.1,0.8,14.1,0
87.0,59.0,0,6.91,3601.287457,82.0,3,68.0,0,96.0,9.6,96.0,0.1,0.8,14.8,0
83.0,62.0,0,7.91,278.06870510000005,75.0,0,67.6,0,76.0,8.3,76.0,0.1,0.8,14.6,0
82.0,63.0,0,7.38,335.5180568,86.0,1,67.1,0,73.0,8.33,73.0,0.1,0.8,14.4,0
80.0,64.0,0,7.14,2655.573684,86.0,1,66.6,0,72.0,8.15,72.0,0.1,0.7,14.6,0
79.6,65.0,0,7.45,2578.8883140000003,82.0,2,66.1,0,76.0,8.36,74.0,0.1,0.7,14.4,0
79.3,66.0,0,8.84,2380.699796,86.0,1,65.6,0,83.0,8.93,85.0,0.1,0.7,14.8,0
79.0,67.0,0,6.41,2247.0356920000004,85.0,6,65.0,0,94.0,8.83,92.0,0.1,0.7,14.8,0
78.7,69.0,0,6.53,203.31574990000001,85.0,4,64.5,0,89.0,8.46,89.0,0.1,0.7,14.2,0
78.5,71.0,0,6.7,1678.392773,89.0,4,63.9,0,94.0,8.6,94.0,0.1,0.7,13.8,0
78.2,75.0,0,5.73,1552.740429,80.53846153846153,7,63.4,0,95.0,7.86,95.0,0.1,0.7,13.8,0
77.8,79.0,0,5.62,130.0150391,80.53846153846153,2,62.8,0,95.0,7.11,95.0,0.1,0.7,13.7,0
77.5,8.0,0,5.59,134.3547253,80.53846153846152,2,62.3,0,94.0,6.83,94.0,0.1,0.8,13.8,0
81.9,57.0,1,8.846666666666666,0.0,94.0,7,62.1,1,95.0,7.141333333333334,95.0,0.1,1.0,18.1,0
81.7,58.0,1,0.01,1491.7036050000002,92.0,140,61.6,1,96.0,1.9,96.0,0.1,1.0,18.1,0
81.4,6.0,1,8.68,1475.030397,51.0,2632,61.0,1,97.0,11.4,97.0,0.1,1.0,18.1,0
81.1,62.0,1,9.05,1162.656768,2.0,10,6.5,1,97.0,11.1,97.0,0.1,1.0,18.1,0
81.1,63.0,1,8.96,1047.370244,2.0,51,59.9,1,97.0,1.53,97.0,0.1,1.0,17.2,0
88.0,64.0,1,9.33,1035.621437,48.2,15,59.3,1,97.0,1.48,97.0,0.1,1.0,17.0,0
86.0,65.0,1,9.23,96.8585885,48.199999999999996,15,58.6,1,97.0,1.29,97.0,0.1,1.0,16.9,0
83.0,68.0,1,9.62,10873.40554,48.199999999999996,109,57.9,1,97.0,9.57,97.0,0.1,1.0,16.8,0
82.0,68.0,1,9.53,9689.732784,48.199999999999996,10,57.3,1,97.0,9.36,97.0,0.1,1.0,16.6,0
79.8,71.0,1,9.79,8344.010392,48.199999999999996,1,56.5,1,96.0,9.36,96.0,0.1,1.0,16.5,0
79.4,72.0,1,9.69,6577.508136,48.199999999999996,4,55.8,1,96.0,9.6,96.0,0.1,1.0,16.4,0
79.2,77.0,1,9.56,5170.130703,48.199999999999996,11,55.0,1,98.0,8.52,98.0,0.1,1.0,16.5,0
78.7,8.0,1,9.56,4472.6114,48.199999999999996,4,54.2,1,98.0,8.46,98.0,0.1,1.1,16.5,0
78.4,81.0,1,9.68,3455.1970530000003,48.2,3,53.4,1,97.0,8.34,97.0,0.1,1.1,16.9,0
78.3,82.0,1,9.95,3054.515582,48.2,0,52.6,1,97.0,7.79,97.0,0.1,1.1,16.7,0
78.1,84.0,1,10.06,2944.6401339999998,48.20000000000001,1019,51.8,1,97.0,7.42,97.0,0.1,1.1,16.5,0
81.6,66.0,0,8.7,0.0,92.0,10,67.5,0,92.0,8.876000000000001,92.0,0.1,0.4,19.2,0
81.5,67.0,0,9.07,1040.2784359999998,93.0,280,66.9,0,93.0,11.3,93.0,0.1,0.4,19.2,0
81.3,69.0,0,9.18,10019.0763,93.0,8,66.4,0,92.0,11.17,92.0,0.1,0.3,19.3,0
81.1,7.0,0,9.2,924.5653683,93.0,68,65.9,0,93.0,11.53,93.0,0.1,0.3,19.5,0
86.0,72.0,0,9.47,8342.405764,95.0,597,65.3,0,95.0,11.24,95.0,0.1,0.3,19.7,0
89.0,71.0,0,9.62,6664.148708,9.0,43,64.8,0,93.0,11.2,93.0,0.1,0.3,20.3,0
85.0,73.0,0,9.24,63.57705167,93.0,198,64.3,0,92.0,11.21,92.0,0.1,0.3,19.3,0
81.0,75.0,0,9.49,6761.288966,9.0,0,63.8,0,89.0,1.7,89.0,0.1,0.3,19.5,0
81.0,76.0,0,9.19,606.3106561000001,88.0,25,63.2,0,88.0,8.35,88.0,0.1,0.3,19.2,0
79.9,76.0,0,9.34,496.2228007,87.0,20,62.6,0,89.0,8.65,89.0,0.1,0.3,19.1,0
79.9,78.0,0,9.31,491.05585199999996,87.0,20,62.1,0,89.0,8.25,89.0,0.1,0.3,18.9,0
79.2,79.0,0,9.15,442.3774869,88.0,33,61.5,0,87.0,7.89,89.0,0.1,0.3,18.4,0
79.1,82.0,0,8.91,3661.792922,89.0,66,6.9,0,86.0,7.71,9.0,0.1,0.3,18.2,0
78.7,83.0,0,9.13,2892.257132,89.0,21,6.3,0,84.0,7.89,9.0,0.1,0.3,17.5,0
78.5,83.0,0,8.75,2205.98595,9.0,65,59.6,0,82.0,7.58,9.0,0.1,0.3,17.4,0
78.6,87.0,0,8.91,2143.0210829999996,9.0,65,58.9,0,82.0,7.47,9.0,0.1,0.3,17.2,0
81.8,59.0,0,5.97,0.0,83.51669719169713,14,61.2,0,95.0,9.086,95.0,0.1,0.8,17.7,0
81.6,61.0,0,6.06,177.6382878,83.51669719169713,3,6.8,0,93.0,9.72,93.0,0.1,0.8,17.7,0
81.5,62.0,0,6.21,234.782883,83.51669719169713,8,6.3,0,94.0,9.39,94.0,0.1,0.8,17.5,0
81.3,61.0,0,6.21,2094.1909600000004,83.51669719169713,4,59.8,0,95.0,9.16,95.0,0.1,0.7,17.6,0
81.1,67.0,0,6.53,277.3550522,83.51669719169713,39,59.4,0,94.0,9.14,94.0,0.1,0.7,17.6,0
81.0,66.0,0,6.59,15268.06445,83.51669719169713,3,58.9,0,93.0,9.26,93.0,0.1,0.7,17.4,0
89.0,67.0,0,6.68,142.3749426,83.51669719169713,2,58.5,0,94.0,9.49,94.0,0.1,0.7,17.4,0
86.0,67.0,0,6.75,1707.1306329999998,83.51669719169713,4,58.0,0,94.0,8.4,94.0,0.1,0.7,17.6,0
85.0,67.0,0,6.6,14829.41215,83.51669719169713,0,57.5,0,93.0,8.58,93.0,0.1,0.7,17.6,0
84.0,7.0,0,6.47,12829.254079999999,83.51669719169713,0,57.0,0,94.0,8.43,94.0,0.1,0.8,17.5,0
81.0,73.0,0,6.37,11792.53465,83.51669719169713,0,56.5,0,91.0,8.89,91.0,0.1,0.8,17.6,0
79.8,77.0,0,6.22,1009.8250109999999,83.51669719169713,7,55.9,0,92.0,9.44,92.0,0.1,0.8,17.5,0
79.4,78.0,0,6.04,880.7380617,83.51669719169713,8,55.3,0,92.0,9.85,92.0,0.1,0.8,17.1,0
78.9,81.0,0,5.89,749.6823382,83.51669719169713,5,54.6,0,93.0,9.62,93.0,0.1,0.8,17.1,0
78.8,82.0,0,5.49,6356.827282,83.51669719169713,4,54.0,0,91.0,8.65,91.0,0.1,0.8,17.5,0
78.5,85.0,0,5.67,6191.211908,83.51669719169713,0,53.3,0,91.0,8.27,9.0,0.1,0.8,17.1,0
77.5,117.0,2,9.99866666666667,0.0,96.0,0,61.7,2,92.0,6.379333333333334,98.0,0.1,1.9,16.4,0
77.3,12.0,2,10.71,243.808475,96.0,0,61.1,2,94.0,6.35,98.0,0.1,1.9,16.4,0
77.1,12.0,2,11.63,23.43533487,96.0,84,6.4,2,95.0,6.4,99.0,0.1,2.0,15.4,0
76.8,125.0,2,10.81,230.04009700000003,97.0,71,59.7,2,95.0,6.62,99.0,0.1,2.0,15.3,0
76.7,128.0,2,10.93,250.07737819999997,98.0,0,59.1,2,96.0,6.7,99.0,0.1,2.0,15.4,0
76.3,13.0,2,10.59,220.49168509999998,98.0,13,58.4,2,96.0,6.88,99.0,0.1,2.1,15.1,0
75.7,136.0,2,10.7,1299.1597570000001,98.0,115,57.8,3,96.0,7.12,99.0,0.1,2.1,15.1,0
75.5,14.0,2,11.4,15.71474837,98.0,0,57.2,3,96.0,6.88,99.0,0.1,2.2,15.0,0
75.3,144.0,2,10.9,14.304245199999999,98.0,40,56.6,3,99.0,6.28,99.0,0.1,2.2,15.0,0
75.2,144.0,2,10.4,9.145555900000002,98.0,120,56.0,3,99.0,6.17,99.0,0.1,2.3,15.0,0
75.0,144.0,2,9.5,79.41502672,98.0,13,55.5,3,99.0,6.2,99.0,0.1,2.3,14.8,0
74.9,143.0,2,9.19,648.0743453,98.0,11,55.0,3,99.0,6.19,99.0,0.1,2.4,15.5,0
74.7,142.0,3,9.06,542.0235,97.0,48,54.5,3,98.0,6.22,99.0,0.1,2.4,15.3,0
74.5,145.0,3,8.02,516.0554391,98.0,34,54.0,3,98.0,6.32,99.0,0.1,2.5,15.0,0
74.2,149.0,3,7.74,466.73831060000003,95.0,133,53.6,3,98.0,5.86,98.0,0.1,2.5,14.7,0
73.7,153.0,3,8.4,412.4323974,99.0,77,53.1,4,98.0,5.5,98.0,0.1,2.5,14.6,0
81.1,76.0,0,12.211333333333334,0.0,98.0,8,61.6,0,98.0,7.952666666666667,98.0,0.1,0.7,16.6,0
89.0,78.0,0,9.88,271.25455310000007,98.0,0,6.9,0,98.0,9.5,98.0,0.1,0.7,16.8,0
86.0,79.0,0,10.0,2698.01817,98.0,1,6.2,0,98.0,9.55,98.0,0.1,0.7,16.3,0
83.0,81.0,0,11.96,331.457035,98.0,23,59.5,0,98.0,9.74,98.0,0.1,0.7,16.3,0
82.0,85.0,0,11.92,3108.288623,97.0,2,58.8,0,97.0,1.7,97.0,0.1,0.7,16.2,0
79.6,88.0,0,12.25,3119.349824,97.0,5,58.1,0,97.0,1.44,98.0,0.1,0.7,16.0,0
79.3,9.0,0,12.03,337.1023516,96.0,3,57.3,0,96.0,1.42,96.0,0.1,0.7,16.0,0
79.0,92.0,0,12.35,3652.869332,97.0,1,56.5,0,97.0,9.9,97.0,0.1,0.7,15.8,0
78.7,94.0,0,12.57,333.3569124,97.0,0,55.7,0,96.0,9.62,97.0,0.1,0.7,15.4,0
78.5,96.0,0,13.11,2884.020194,97.0,0,54.9,0,97.0,9.67,97.0,0.1,0.7,15.4,0
77.7,11.0,0,13.33,2813.985285,94.0,7,54.1,1,93.0,9.98,93.0,0.1,0.7,15.4,0
78.0,99.0,0,13.45,276.09997979999997,94.0,5,53.3,1,95.0,9.84,95.0,0.1,0.7,15.9,0
77.3,15.0,0,14.21,2283.891796,94.0,8,52.5,1,96.0,9.54,99.0,0.1,0.7,15.8,0
77.2,17.0,1,12.0,1904.00231,82.0,8,51.7,1,96.0,9.15,98.0,0.1,0.8,15.9,0
76.9,11.0,1,12.22,1657.328352,7.0,0,5.9,1,96.0,9.1,97.0,0.1,0.8,15.7,0
76.6,11.0,1,11.89,167.3280168,58.0,45,5.1,1,96.0,9.14,96.0,0.1,0.8,15.5,0
75.0,133.0,2,8.968666666666667,0.0,9.0,4,6.7,2,89.0,5.278,89.0,0.1,2.5,14.7,0
74.8,135.0,2,0.01,1.576409172,94.0,59,59.9,2,94.0,5.57,94.0,0.1,2.6,14.7,0
74.6,138.0,2,9.59,1230.748231,96.0,1159,59.2,2,88.0,5.6,92.0,0.1,2.7,14.7,0
74.4,138.0,2,9.58,1078.358105,96.0,7450,58.4,2,92.0,5.48,91.0,0.1,2.8,15.3,0
74.3,139.0,2,9.1,10.32588862,96.0,4189,57.7,2,89.0,5.53,89.0,0.1,2.9,15.7,0
73.4,153.0,2,9.0,983.2518091,98.0,193,56.9,2,94.0,5.83,94.0,0.1,3.0,15.8,0
73.1,158.0,2,10.4,14.96373588,95.0,8,56.3,3,95.0,5.56,95.0,0.1,3.0,15.4,0
73.1,159.0,2,11.9,128.0805702,97.0,12,55.6,3,95.0,5.33,96.0,0.1,3.1,14.7,0
72.9,154.0,3,10.6,919.1673437999999,99.0,353,55.0,3,96.0,5.21,96.0,0.1,3.2,14.1,0
72.5,157.0,3,8.51,665.6427546,99.0,3196,54.4,4,97.0,5.6,97.0,0.1,3.2,13.7,0
71.9,162.0,3,7.68,615.4030781,98.0,5043,53.9,4,97.0,5.47,97.0,0.1,3.3,13.4,0
71.7,165.0,4,9.82,431.32503669999994,99.0,117,53.4,4,97.0,5.43,97.0,0.1,3.4,12.9,0
71.1,174.0,4,8.78,375.1740323,98.0,9,52.9,4,97.0,5.3,97.0,0.1,3.5,12.5,0
77.0,178.0,4,9.62,37.82275031,99.0,14,52.4,5,98.0,4.57,98.0,0.1,3.7,12.0,0
78.0,179.0,4,9.78,180.1095132,98.0,10,51.9,5,99.0,4.36,99.0,0.1,3.8,11.7,0
77.0,175.0,4,10.16,152.6368899,98.0,35,51.4,5,99.0,4.33,99.0,0.1,4.0,11.5,0
83.1,55.0,0,1.79,0.0,96.0,0,33.2,0,96.0,3.6880000000000006,96.0,0.1,2.2,15.4,0
82.9,56.0,0,1.83,7971.646361,96.0,0,32.9,0,96.0,4.92,96.0,0.1,2.2,15.4,0
82.7,57.0,0,1.83,714.3441018999999,97.0,138,32.7,0,97.0,4.53,97.0,0.1,2.2,15.4,0
82.5,59.0,0,1.89,6041.858981,97.0,42,32.4,0,97.0,4.22,97.0,0.1,2.2,15.4,0
82.2,6.0,0,1.8,638.0001097,96.0,148,32.1,0,96.0,3.93,96.0,0.1,2.1,15.2,0
82.0,61.0,0,1.84,4540.5437520000005,96.0,50,31.8,0,96.0,3.96,96.0,0.1,2.1,14.5,0
81.7,62.0,0,1.73,462.9306986,96.0,16,31.5,0,97.0,4.27,97.0,0.1,2.1,14.4,0
81.4,64.0,0,1.7,3404.1309899999997,97.0,18,31.2,0,97.0,3.91,97.0,0.1,2.1,14.2,0
81.1,65.0,0,1.6,3082.973535,96.0,15,3.9,0,97.0,3.46,97.0,0.1,2.1,14.1,0
87.0,66.0,0,1.55,2639.376955,95.0,23,3.5,0,95.0,3.66,95.0,0.1,2.1,13.9,0
82.0,69.0,0,1.49,2356.731479,96.0,33,3.2,0,96.0,3.74,96.0,0.1,2.1,12.6,0
79.7,71.0,0,1.45,204.2481892,94.0,96,29.9,0,95.0,3.17,95.0,0.1,2.1,12.7,0
79.3,73.0,0,1.43,2263.068326,95.0,33,29.6,0,96.0,3.63,96.0,0.1,2.1,12.7,0
79.0,74.0,0,2.16,142.09898180000002,95.0,211,29.2,0,94.0,2.84,94.0,0.1,2.1,12.6,0
78.7,76.0,0,2.08,1003.3668769999999,95.0,408,28.9,0,95.0,2.37,96.0,0.1,2.1,12.7,0
