status,life_expectancy,adult_mortality,infant_deaths,alcohol,percentage_expenditure,hepatitis_b,measles,bmi,under-five_deaths,polio,total_expenditure,diphtheria,hiv/aids,thinness_1-19_years,schooling
Developing,77.0,25.0,5,8.44,453.7830847,46.0,12746,59.6,5,72.0,7.47,76.0,0.2,2.4,15.1
Developing,75.0,24.0,5,8.48,415.1627705,21.0,1333,59.0,5,54.0,6.98,5.0,0.2,2.4,14.9
Developing,69.8,212.0,5,8.39,375.6835376,48.0,39,58.5,6,57.0,7.81,52.0,0.2,2.4,14.9
Developing,69.2,231.0,5,8.71,324.54913480000005,66.0,0,58.0,6,74.0,7.8,71.0,0.3,2.5,14.9
Developing,67.7,273.0,5,9.46,456.45866639999997,84.0,48,57.6,6,91.0,6.63,9.0,0.4,2.5,14.9
Developing,67.5,277.0,5,8.86,46.19685449,92.0,1005,57.2,6,98.0,6.36,98.0,0.7,2.5,14.8
Developing,67.7,267.0,5,7.99,29.38172706,96.0,42724,56.8,6,99.0,6.39,98.0,0.8,2.6,14.7
Developing,67.0,278.0,5,7.31,217.43452569999997,97.0,2392,56.4,6,95.0,6.41,96.0,0.9,2.7,14.5
Developing,67.4,267.0,5,6.79,180.35378590000002,98.0,146,56.1,6,99.0,6.61,99.0,1.0,2.7,14.6
Developing,67.6,256.0,6,5.92,21.22386354,77.0,411,55.7,6,99.0,6.93,97.0,0.9,2.8,14.3
Developing,67.6,256.0,6,4.89,115.738974,48.0,7587,55.4,7,99.0,6.25,99.0,0.9,2.9,13.9
Developing,67.7,253.0,6,4.31,8.897421459,7.0,16970,55.1,7,99.0,5.66,99.0,0.8,2.9,13.2
Developing,67.5,257.0,6,4.49,7.883791474,4.0,817,54.8,8,99.0,5.59,99.0,0.7,3.0,13.3
Developing,77.1,75.0,1,1.75,0.0,99.0,347,64.2,1,99.0,3.0366666666666666,99.0,0.1,5.3,13.3
Developing,76.9,77.0,1,1.91,3862.68271,99.0,344,62.4,1,99.0,3.64,99.0,0.1,5.2,13.3
Developing,76.7,78.0,1,1.82,377.2009132,98.0,0,6.5,1,98.0,3.49,98.0,0.1,5.2,13.3
Developing,76.5,8.0,1,1.75,3663.7645020000004,96.0,132,58.6,1,96.0,3.45,96.0,0.1,5.1,13.3
Developing,76.3,81.0,1,1.73,387.774991,95.0,0,57.1,1,95.0,3.7,95.0,0.1,5.1,13.3
Developing,76.2,82.0,1,1.69,308.0660742,94.0,87,55.8,1,94.0,3.93,94.0,0.1,5.1,13.3
Developing,76.0,84.0,1,1.73,292.4022672,93.0,0,55.1,1,94.0,4.5,93.0,0.1,5.1,13.2
Developing,75.8,85.0,1,1.86,4003.9085979999995,92.0,55,54.8,1,94.0,2.93,92.0,0.1,5.1,13.1
Developing,75.6,87.0,1,1.69,3759.457226,92.0,0,55.1,1,94.0,2.57,92.0,0.1,5.1,12.9
Developing,75.4,89.0,1,1.74,3749.9416170000004,92.0,0,55.8,1,94.0,2.33,92.0,0.1,5.1,12.8
Developing,75.3,92.0,1,1.79,3427.3203320000002,92.0,29,56.6,1,94.0,2.32,94.0,0.1,5.1,12.6
Developing,75.1,95.0,1,1.77,2972.448675,92.0,22,57.0,1,94.0,2.46,94.0,0.1,5.2,12.4
Developing,74.9,98.0,1,1.74,277.18183319999997,92.0,42,56.8,1,94.0,2.65,94.0,0.1,5.2,12.3
Developing,74.7,11.0,1,1.72,2598.842827,92.0,53,56.0,1,94.0,2.72,94.0,0.1,5.3,12.1
Developing,74.5,14.0,1,1.67,243.75391290000002,92.0,30,55.0,1,94.0,2.48,94.0,0.1,5.3,12.0
Developing,74.2,17.0,1,1.64,262.9589578,92.0,69,54.1,1,94.0,2.38,94.0,0.1,5.4,11.8
Developing,61.8,279.0,85,3.5826666666666664,0.0,98.0,30,23.8,119,96.0,4.701333333333334,98.0,1.4,6.7,11.995977722772281
Developing,67.0,34.0,86,0.01,0.0,97.0,88,23.2,121,97.0,5.58,97.0,1.4,6.8,11.995977722772281
Developing,59.7,323.0,86,4.2,0.0,91.0,185,22.5,124,91.0,5.57,91.0,2.1,6.8,11.995977722772281
Developing,58.6,348.0,87,3.98,0.0,92.0,1668,21.9,126,9.0,5.72,92.0,2.4,6.9,11.995977722772281
Developing,58.3,348.0,88,4.04,0.0,9.0,1622,21.3,128,88.0,5.72,9.0,3.1,7.0,11.995977722772281
Developing,57.5,36.0,89,4.19,0.0,91.0,167,2.7,131,94.0,5.3,91.0,4.6,7.1,11.995977722772281
Developing,56.9,368.0,91,3.97,0.0,85.0,1574,2.2,135,88.0,3.97,85.0,6.4,7.2,11.995977722772281
Developing,56.2,376.0,92,3.44,0.0,86.0,3413,19.6,138,89.0,4.21,86.0,7.4,7.3,11.995977722772281
Developing,54.5,411.0,94,4.4,0.0,83.0,7726,19.1,141,88.0,4.72,83.0,8.5,7.5,11.995977722772281
Developing,53.1,437.0,96,4.07,0.0,9.0,2362,18.6,145,91.0,6.86,9.0,9.4,7.6,11.995977722772281
Developing,52.2,449.0,97,3.94,0.0,9.0,23,18.1,149,91.0,4.66,9.0,10.0,7.7,11.995977722772281
Developing,51.5,454.0,100,3.81,0.0,95.0,1419,17.7,154,95.0,4.1,95.0,10.8,7.8,11.995977722772281
Developing,58.0,459.0,103,2.34,0.0,95.0,1673,17.2,160,97.0,4.6,95.0,11.5,7.9,11.995977722772281
Developing,52.0,46.0,106,3.37,0.0,89.0,5131,16.8,166,91.0,3.59,89.0,12.1,8.0,11.995977722772281
Developing,49.6,46.0,110,4.09,0.0,73.5,11847,16.4,173,65.0,3.28,87.0,12.5,8.2,11.995977722772281
Developing,49.2,457.0,114,3.89,0.0,73.5,14649,16.0,181,64.0,2.64,79.0,12.8,8.3,11.995977722772281
Developing,77.0,116.0,0,6.172666666666667,0.0,95.0,0,64.0,0,95.0,8.75,95.0,0.1,1.5,15.5
Developing,76.8,117.0,0,6.03,463.63978210000005,95.0,0,63.4,0,95.0,8.58,95.0,0.1,1.5,15.5
Developing,76.8,117.0,0,5.82,482.80394450000006,94.0,0,62.9,0,94.0,8.68,94.0,0.1,1.5,15.5
Developing,76.5,118.0,0,5.77,339.71904930000005,95.0,0,62.3,0,95.0,8.74,95.0,0.1,1.5,15.5
Developing,77.0,111.0,0,5.97,417.9117441,95.0,0,61.8,1,95.0,8.55,95.0,0.1,1.5,15.5
Developing,76.3,118.0,0,6.21,2331.532804,95.0,0,61.2,1,95.0,8.63,95.0,0.1,1.5,15.6
Developing,76.6,118.0,0,6.67,1871.736563,95.0,0,6.7,1,95.0,8.78,95.0,0.1,1.5,15.5
Developing,76.4,119.0,1,6.76,24.73142261,94.0,0,6.1,1,94.0,8.17,94.0,0.1,1.6,15.7
Developing,75.4,124.0,1,6.67,14.47305874,94.0,0,59.5,1,94.0,8.23,94.0,0.1,1.6,15.3
Developing,76.2,117.0,1,6.58,1712.2255059999998,95.0,0,58.9,1,95.0,11.17,95.0,0.1,1.6,15.2
Developing,75.7,123.0,1,6.35,152.5448405,96.0,0,58.3,1,96.0,11.15,96.0,0.1,1.6,15.5
Developing,75.4,122.0,1,5.66,882.3563619999999,94.0,0,57.7,1,95.0,11.59,94.0,0.1,1.7,15.5
Developing,75.4,121.0,1,5.11,160.8400141,91.0,0,57.0,1,91.0,6.52,91.0,0.1,1.7,15.0
Developing,75.4,124.0,1,5.86,27.46880965,95.0,0,56.3,1,93.0,7.18,95.0,0.1,1.7,14.7
Developing,75.2,123.0,1,6.48,421.48042819999995,94.0,0,55.7,1,94.0,7.46,94.0,0.1,1.8,14.2
Developing,75.1,131.0,1,6.65,645.9583816,92.0,0,55.0,1,92.0,7.82,9.0,0.1,1.8,14.0
Developing,69.4,184.0,15,1.608666666666667,0.0,99.0,22,44.7,17,99.0,5.638000000000001,99.0,0.1,3.0,12.1
Developing,69.2,184.0,16,0.01,0.442802404,99.0,8,43.9,18,99.0,5.84,99.0,0.1,3.0,12.1
Developing,69.1,185.0,17,0.01,19.1624696,99.0,0,43.0,19,99.0,6.32,99.0,0.1,3.0,12.0
Developing,68.8,184.0,18,0.01,16.71406295,99.0,0,42.2,21,99.0,6.49,99.0,0.1,3.0,12.0
Developing,68.5,183.0,19,2.83,140.6905284,99.0,476,41.4,22,99.0,5.65,99.0,0.1,3.0,12.0
Developing,68.3,183.0,20,2.73,119.4571154,99.0,117,4.7,23,99.0,5.34,99.0,0.2,3.0,11.9
Developing,68.0,183.0,21,2.56,92.81479759,98.0,0,4.0,24,99.0,6.31,98.0,0.2,3.1,11.8
Developing,67.9,184.0,22,2.36,13.89021225,91.0,2,39.3,25,98.0,5.92,98.0,0.3,3.1,11.9
Developing,67.8,184.0,22,2.15,9.290983645,99.0,863,38.7,26,98.0,5.81,96.0,0.3,3.1,11.8
Developing,67.6,185.0,23,1.96,77.27092119,98.0,823,38.1,27,94.0,5.49,96.0,0.4,3.2,11.8
Developing,67.3,192.0,24,1.78,40.13342094,99.0,737,37.5,28,99.0,5.11,99.0,0.3,3.2,11.7
Developing,67.8,183.0,24,1.59,34.41887163,99.0,75,37.0,29,99.0,5.11,99.0,0.3,3.2,11.6
Developing,67.2,183.0,25,1.54,28.52135777,99.0,85,36.4,30,99.0,5.17,98.0,0.3,3.3,11.3
Developing,67.1,186.0,27,1.47,24.99438738,62.0,25,35.9,32,99.0,5.44,99.0,0.2,3.3,11.0
Developing,67.4,185.0,28,1.53,43.66385568,95.64285714285714,22,35.3,34,99.0,5.28,99.0,0.2,3.4,10.7
Developing,67.1,189.0,30,1.6,48.50941741,95.64285714285714,80,34.8,36,99.0,5.29,99.0,0.1,3.4,10.6
Developing,74.1,157.0,9,7.419999999999999,0.0,87.0,0,62.1,10,87.0,4.998666666666666,87.0,0.1,1.6,14.3
Developing,73.9,158.0,9,6.47,0.0,78.0,0,61.5,10,79.0,5.26,78.0,0.1,1.6,14.2
Developing,73.8,159.0,9,6.71,0.0,82.0,0,61.0,10,82.0,4.94,82.0,0.1,1.6,14.2
Developing,73.7,161.0,9,6.7,0.0,81.0,1,6.4,10,73.0,4.8,81.0,0.1,1.6,14.1
Developing,73.8,158.0,9,6.74,0.0,78.0,0,59.9,10,78.0,5.24,78.0,0.1,1.6,14.1
Developing,73.7,158.0,9,7.22,0.0,78.0,0,59.3,10,74.0,5.4,78.0,0.1,1.6,14.0
Developing,73.6,166.0,9,7.59,0.0,84.0,0,58.8,10,75.0,5.81,84.0,0.1,1.6,14.0
Developing,73.2,168.0,9,8.18,0.0,53.0,0,58.2,10,76.0,3.98,5.0,0.1,1.6,13.4
Developing,73.4,165.0,9,8.7,0.0,62.0,32,57.6,10,67.0,5.25,62.0,0.1,1.6,12.9
Developing,73.6,163.0,9,8.27,0.0,71.0,78,57.1,11,73.0,4.85,71.0,0.1,1.6,12.4
Developing,73.6,158.0,9,7.92,0.0,88.0,0,56.5,11,8.0,4.69,87.0,0.1,1.7,11.8
Developing,73.3,161.0,10,7.55,0.0,82.0,0,55.9,11,83.0,4.78,86.0,0.1,1.7,11.6
Developing,72.4,172.0,10,6.3,0.0,72.0,0,55.3,12,86.0,4.93,68.0,0.1,1.7,11.6
Developing,73.1,167.0,10,6.89,0.0,6.0,2392,54.7,12,81.0,4.93,65.0,0.1,1.7,11.0
Developing,72.5,169.0,10,8.05,0.0,53.0,115,54.1,12,87.0,5.21,7.0,0.1,1.8,10.4
Developing,72.5,168.0,11,8.01,0.0,5.0,22,53.4,13,86.0,4.91,77.0,0.1,1.8,10.6
Developing,76.0,127.0,28,3.087333333333334,0.0,97.0,256,17.5,35,97.0,5.977333333333334,97.0,0.1,14.2,12.6
Developing,75.9,128.0,28,4.09,0.0,95.0,15033,16.7,35,96.0,7.7,95.0,0.1,14.3,12.5
Developing,75.7,129.0,28,4.0,0.0,59.0,1123,16.0,35,93.0,7.17,59.0,0.1,14.3,12.3
Developing,75.6,13.0,29,4.12,0.0,97.0,578,15.3,36,97.0,6.96,97.0,0.1,14.4,12.2
Developing,75.4,131.0,29,3.94,0.0,95.0,750,14.7,36,96.0,6.2,95.0,0.1,14.4,12.0
Developing,75.2,133.0,29,3.93,0.0,88.0,2809,14.0,35,94.0,6.36,93.0,0.1,14.5,11.9
Developing,75.0,134.0,29,3.86,0.0,94.0,6582,13.4,35,97.0,6.4,96.0,0.1,14.6,11.7
Developing,74.9,135.0,28,3.58,0.0,87.0,352,12.9,35,93.0,5.53,93.0,0.2,14.7,11.6
Developing,74.7,136.0,28,3.01,0.0,67.0,17,12.3,35,92.0,6.9,92.0,0.2,14.9,11.4
Developing,74.6,136.0,28,2.56,0.0,93.0,1978,11.8,35,94.0,5.56,94.0,0.2,15.1,11.3
Developing,74.4,136.0,29,2.7,0.0,94.0,410,11.3,36,94.0,5.38,95.0,0.2,15.3,11.1
Developing,74.2,136.0,29,2.86,0.0,94.0,217,1.9,36,96.0,5.9,96.0,0.2,15.4,11.0
Developing,74.0,137.0,30,2.19,0.0,78.0,2297,1.4,37,96.0,4.84,99.0,0.2,15.6,10.9
Developing,73.8,137.0,30,2.03,0.0,87.53846153846153,6755,1.0,39,92.0,4.7,75.0,0.2,15.6,10.7
Developing,73.6,138.0,32,1.84,0.0,87.53846153846153,12058,9.6,41,96.0,5.17,96.0,0.1,15.7,10.6
Developing,73.4,139.0,33,1.6,0.0,87.53846153846152,16512,9.2,43,96.0,4.89,96.0,0.1,15.8,10.4
Developing,67.0,336.0,22,4.482000000000001,0.0,87.0,0,31.8,32,88.0,6.158666666666665,87.0,6.2,5.6,10.3
Developing,59.2,371.0,23,6.5,10.82259524,91.0,0,31.3,34,92.0,6.44,91.0,6.3,5.9,10.3
Developing,58.0,399.0,25,6.39,10.66670728,95.0,0,3.8,36,95.0,6.88,95.0,6.8,6.2,10.4
Developing,56.6,429.0,26,6.09,92.60233636,97.0,0,3.3,39,95.0,6.69,95.0,8.8,6.5,9.8
Developing,54.9,464.0,28,6.0,63.75053034,94.0,0,29.9,42,93.0,6.31,93.0,13.3,6.8,10.1
Developing,52.4,527.0,29,5.21,53.30858081,9.0,9696,29.4,44,89.0,5.37,89.0,15.7,7.1,10.0
Developing,50.0,587.0,30,4.64,1.040021112,73.0,853,29.0,45,69.0,6.26,73.0,18.1,7.5,9.9
Developing,48.2,632.0,30,3.56,20.84342867,75.0,0,28.6,46,75.0,4.96,75.0,20.5,7.8,9.7
Developing,46.6,67.0,29,3.88,29.81456607,72.0,242,28.2,46,73.0,4.47,73.0,23.7,8.2,9.6
Developing,45.4,7.0,28,4.57,34.26216876,68.0,212,27.9,45,71.0,5.12,7.0,26.8,8.6,9.5
Developing,44.6,717.0,28,4.14,8.7174087,65.0,420,27.5,43,69.0,6.44,68.0,30.3,9.0,9.3
Developing,44.3,723.0,27,4.36,0.0,68.0,31,27.1,42,67.0,7.13,65.0,33.6,9.4,9.2
Developing,44.5,715.0,26,4.06,0.0,7.0,998,26.7,41,7.0,6.52,68.0,36.7,9.8,9.5
Developing,44.8,73.0,25,4.43,0.0,73.0,304,26.3,40,73.0,6.53,71.0,39.8,1.2,10.0
Developing,45.3,686.0,25,1.72,0.0,76.0,529,25.9,39,76.0,6.16,75.0,42.1,1.6,9.8
Developing,46.0,665.0,24,1.68,0.0,79.0,1483,25.5,39,78.0,7.1,78.0,43.5,11.0,9.8
